t_s,phase,channel,unit,value
45.278,static,vccaux_pmc,mV,1503
45.282,static,vcc_pmc,mV,875
45.285,static,vcc_psfp,mV,879
45.288,static,vcc_pslp,mV,879
45.291,static,vcc_soc,mV,804
45.295,static,vp_vn,mV,129
45.298,static,die_temp,mC,37445
45.301,static,versal_thermal,mC,37343
45.809,static,vccaux,mV,1501
45.813,static,vccaux_pmc,mV,1501
45.816,static,vcc_pmc,mV,876
45.819,static,vcc_psfp,mV,881
45.823,static,vcc_pslp,mV,879
45.826,static,vcc_soc,mV,804
45.829,static,vp_vn,mV,129
45.832,static,die_temp,mC,37164
45.836,static,versal_thermal,mC,37078
46.344,static,vccaux,mV,1501
46.347,static,vccaux_pmc,mV,1501
46.350,static,vcc_pmc,mV,876
46.353,static,vcc_psfp,mV,879
46.357,static,vcc_pslp,mV,879
46.360,static,vcc_soc,mV,803
46.364,static,vp_vn,mV,129
46.366,static,die_temp,mC,37062
46.370,static,versal_thermal,mC,37304
46.878,static,vccaux,mV,1501
46.882,static,vccaux_pmc,mV,1501
46.885,static,vcc_pmc,mV,875
46.888,static,vcc_psfp,mV,880
46.892,static,vcc_pslp,mV,879
46.899,static,vcc_soc,mV,804
46.900,static,vp_vn,mV,129
46.903,static,die_temp,mC,37179
46.906,static,versal_thermal,mC,37085
47.415,static,vccaux,mV,1501
47.418,static,vccaux_pmc,mV,1500
47.422,static,vcc_pmc,mV,876
47.425,static,vcc_psfp,mV,881
47.428,static,vcc_pslp,mV,881
47.432,static,vcc_soc,mV,804
47.435,static,vp_vn,mV,129
47.438,static,die_temp,mC,37000
47.442,static,versal_thermal,mC,37007
47.950,static,vccaux,mV,1502
47.953,static,vccaux_pmc,mV,1500
47.957,static,vcc_pmc,mV,878
47.960,static,vcc_psfp,mV,877
47.963,static,vcc_pslp,mV,880
47.967,static,vcc_soc,mV,802
47.969,static,vp_vn,mV,129
47.973,static,die_temp,mC,37390
47.977,static,versal_thermal,mC,37226
48.485,static,vccaux,mV,1503
48.488,static,vccaux_pmc,mV,1501
48.492,static,vcc_pmc,mV,877
48.494,static,vcc_psfp,mV,878
48.498,static,vcc_pslp,mV,880
48.501,static,vcc_soc,mV,803
48.505,static,vp_vn,mV,129
48.507,static,die_temp,mC,36898
48.510,static,versal_thermal,mC,37179
49.019,static,vccaux,mV,1502
49.023,static,vccaux_pmc,mV,1501
49.026,static,vcc_pmc,mV,876
49.029,static,vcc_psfp,mV,879
49.033,static,vcc_pslp,mV,879
49.036,static,vcc_soc,mV,804
49.039,static,vp_vn,mV,129
49.043,static,die_temp,mC,37203
49.046,static,versal_thermal,mC,36890
49.554,static,vccaux,mV,1502
49.558,static,vccaux_pmc,mV,1499
49.561,static,vcc_pmc,mV,876
49.564,static,vcc_psfp,mV,882
49.567,static,vcc_pslp,mV,880
49.571,static,vcc_soc,mV,805
49.574,static,vp_vn,mV,128
49.577,static,die_temp,mC,36820
49.580,static,versal_thermal,mC,37062
50.089,static,vccaux,mV,1502
50.092,static,vccaux_pmc,mV,1501
50.095,static,vcc_pmc,mV,876
50.099,static,vcc_psfp,mV,881
50.102,static,vcc_pslp,mV,879
50.105,static,vcc_soc,mV,805
50.109,static,vp_vn,mV,129
50.112,static,die_temp,mC,37507
50.115,static,versal_thermal,mC,37203
50.624,static,vccaux,mV,1502
50.627,static,vccaux_pmc,mV,1500
50.630,static,vcc_pmc,mV,876
50.633,static,vcc_psfp,mV,882
50.637,static,vcc_pslp,mV,880
50.640,static,vcc_soc,mV,804
50.643,static,vp_vn,mV,129
50.647,static,die_temp,mC,37414
50.650,static,versal_thermal,mC,36757
51.159,static,vccaux,mV,1502
51.161,static,vccaux_pmc,mV,1503
51.165,static,vcc_pmc,mV,876
51.168,static,vcc_psfp,mV,876
51.174,static,vcc_pslp,mV,880
51.175,static,vcc_soc,mV,803
51.179,static,vp_vn,mV,129
51.182,static,die_temp,mC,37156
51.186,static,versal_thermal,mC,37406
51.694,static,vccaux,mV,1502
51.698,static,vccaux_pmc,mV,1501
51.702,static,vcc_pmc,mV,876
51.704,static,vcc_psfp,mV,881
51.708,static,vcc_pslp,mV,880
51.711,static,vcc_soc,mV,805
51.715,static,vp_vn,mV,130
51.717,static,die_temp,mC,37242
51.721,static,versal_thermal,mC,37257
52.229,static,vccaux,mV,1501
52.233,static,vccaux_pmc,mV,1501
52.236,static,vcc_pmc,mV,876
52.239,static,vcc_psfp,mV,881
52.242,static,vcc_pslp,mV,879
52.246,static,vcc_soc,mV,804
52.249,static,vp_vn,mV,129
52.252,static,die_temp,mC,37343
52.255,static,versal_thermal,mC,37359
52.764,static,vccaux,mV,1501
52.767,static,vccaux_pmc,mV,1499
52.770,static,vcc_pmc,mV,875
52.774,static,vcc_psfp,mV,880
52.776,static,vcc_pslp,mV,880
52.780,static,vcc_soc,mV,806
52.784,static,vp_vn,mV,128
52.786,static,die_temp,mC,37039
52.790,static,versal_thermal,mC,37289
53.299,static,vccaux,mV,1501
53.302,static,vccaux_pmc,mV,1500
53.305,static,vcc_pmc,mV,877
53.309,static,vcc_psfp,mV,880
53.312,static,vcc_pslp,mV,879
53.315,static,vcc_soc,mV,804
53.319,static,vp_vn,mV,128
53.322,static,die_temp,mC,36851
53.325,static,versal_thermal,mC,37203
53.834,static,vccaux,mV,1501
53.837,static,vccaux_pmc,mV,1501
53.840,static,vcc_pmc,mV,876
53.844,static,vcc_psfp,mV,877
53.847,static,vcc_pslp,mV,880
53.850,static,vcc_soc,mV,805
53.854,static,vp_vn,mV,129
53.857,static,die_temp,mC,37218
53.860,static,versal_thermal,mC,37367
54.369,static,vccaux,mV,1504
54.372,static,vccaux_pmc,mV,1501
54.375,static,vcc_pmc,mV,876
54.378,static,vcc_psfp,mV,880
54.381,static,vcc_pslp,mV,878
54.385,static,vcc_soc,mV,803
54.388,static,vp_vn,mV,129
54.391,static,die_temp,mC,37062
54.395,static,versal_thermal,mC,37101
54.903,static,vccaux,mV,1502
54.909,static,vccaux_pmc,mV,1501
54.910,static,vcc_pmc,mV,877
54.914,static,vcc_psfp,mV,881
54.917,static,vcc_pslp,mV,880
54.920,static,vcc_soc,mV,804
54.924,static,vp_vn,mV,128
54.927,static,die_temp,mC,37164
54.931,static,versal_thermal,mC,37007
55.439,static,vccaux,mV,1502
55.443,static,vccaux_pmc,mV,1500
55.446,static,vcc_pmc,mV,876
55.449,static,vcc_psfp,mV,877
55.452,static,vcc_pslp,mV,880
55.456,static,vcc_soc,mV,803
55.458,static,vp_vn,mV,129
55.462,static,die_temp,mC,37312
55.465,static,versal_thermal,mC,37320
55.973,static,vccaux,mV,1501
55.977,static,vccaux_pmc,mV,1500
55.980,static,vcc_pmc,mV,876
55.983,static,vcc_psfp,mV,878
55.986,static,vcc_pslp,mV,879
55.989,static,vcc_soc,mV,804
55.992,static,vp_vn,mV,129
55.996,static,die_temp,mC,36992
55.999,static,versal_thermal,mC,37015
56.508,static,vccaux,mV,1501
56.510,static,vccaux_pmc,mV,1500
56.514,static,vcc_pmc,mV,876
56.517,static,vcc_psfp,mV,878
56.521,static,vcc_pslp,mV,880
56.524,static,vcc_soc,mV,806
56.527,static,vp_vn,mV,129
56.530,static,die_temp,mC,37273
56.533,static,versal_thermal,mC,37187
57.042,static,vccaux,mV,1502
57.045,static,vccaux_pmc,mV,1501
57.049,static,vcc_pmc,mV,876
57.052,static,vcc_psfp,mV,881
57.055,static,vcc_pslp,mV,880
57.061,static,vcc_soc,mV,804
57.062,static,vp_vn,mV,129
57.066,static,die_temp,mC,37359
57.069,static,versal_thermal,mC,37367
57.578,static,vccaux,mV,1503
57.581,static,vccaux_pmc,mV,1502
57.584,static,vcc_pmc,mV,876
57.587,static,vcc_psfp,mV,879
57.591,static,vcc_pslp,mV,880
57.594,static,vcc_soc,mV,804
57.597,static,vp_vn,mV,129
57.600,static,die_temp,mC,37187
57.603,static,versal_thermal,mC,37359
58.112,static,vccaux,mV,1503
58.115,static,vccaux_pmc,mV,1503
58.118,static,vcc_pmc,mV,876
58.122,static,vcc_psfp,mV,877
58.125,static,vcc_pslp,mV,880
58.128,static,vcc_soc,mV,807
58.131,static,vp_vn,mV,129
58.135,static,die_temp,mC,37218
58.138,static,versal_thermal,mC,37039
58.647,static,vccaux,mV,1502
58.650,static,vccaux_pmc,mV,1500
58.653,static,vcc_pmc,mV,877
58.656,static,vcc_psfp,mV,881
58.660,static,vcc_pslp,mV,881
58.663,static,vcc_soc,mV,805
58.666,static,vp_vn,mV,129
58.669,static,die_temp,mC,37054
58.673,static,versal_thermal,mC,37070
59.181,static,vccaux,mV,1503
59.184,static,vccaux_pmc,mV,1502
59.187,static,vcc_pmc,mV,876
59.191,static,vcc_psfp,mV,881
59.194,static,vcc_pslp,mV,879
59.197,static,vcc_soc,mV,804
59.201,static,vp_vn,mV,129
59.204,static,die_temp,mC,37187
59.207,static,versal_thermal,mC,36906
59.716,static,vccaux,mV,1502
59.719,static,vccaux_pmc,mV,1501
59.722,static,vcc_pmc,mV,876
59.725,static,vcc_psfp,mV,877
59.728,static,vcc_pslp,mV,880
59.732,static,vcc_soc,mV,802
59.735,static,vp_vn,mV,128
59.738,static,die_temp,mC,37039
59.741,static,versal_thermal,mC,37132
60.250,static,vccaux,mV,1502
60.253,static,vccaux_pmc,mV,1501
60.256,static,vcc_pmc,mV,876
60.259,static,vcc_psfp,mV,880
60.262,static,vcc_pslp,mV,880
60.266,static,vcc_soc,mV,804
60.269,static,vp_vn,mV,128
60.272,static,die_temp,mC,37070
60.275,static,versal_thermal,mC,37585
60.784,static,vccaux,mV,1502
60.787,static,vccaux_pmc,mV,1502
60.790,static,vcc_pmc,mV,877
60.793,static,vcc_psfp,mV,881
60.797,static,vcc_pslp,mV,879
60.800,static,vcc_soc,mV,804
60.803,static,vp_vn,mV,129
60.807,static,die_temp,mC,37179
60.809,static,versal_thermal,mC,37062
61.318,static,vccaux,mV,1501
61.321,static,vccaux_pmc,mV,1500
61.325,static,vcc_pmc,mV,875
61.328,static,vcc_psfp,mV,880
61.331,static,vcc_pslp,mV,879
61.335,static,vcc_soc,mV,803
61.341,static,vp_vn,mV,129
61.342,static,die_temp,mC,37351
61.345,static,versal_thermal,mC,36882
61.855,static,vccaux,mV,1503
61.859,static,vccaux_pmc,mV,1501
61.862,static,vcc_pmc,mV,876
61.866,static,vcc_psfp,mV,881
61.869,static,vcc_pslp,mV,879
61.872,static,vcc_soc,mV,805
61.875,static,vp_vn,mV,129
61.879,static,die_temp,mC,37281
61.882,static,versal_thermal,mC,37242
62.390,static,vccaux,mV,1502
62.393,static,vccaux_pmc,mV,1501
62.397,static,vcc_pmc,mV,876
62.400,static,vcc_psfp,mV,879
62.403,static,vcc_pslp,mV,879
62.406,static,vcc_soc,mV,804
62.409,static,vp_vn,mV,128
62.412,static,die_temp,mC,37132
62.415,static,versal_thermal,mC,37007
62.924,static,vccaux,mV,1502
62.927,static,vccaux_pmc,mV,1502
62.930,static,vcc_pmc,mV,875
62.933,static,vcc_psfp,mV,881
62.936,static,vcc_pslp,mV,879
62.939,static,vcc_soc,mV,804
62.943,static,vp_vn,mV,129
62.946,static,die_temp,mC,37382
62.949,static,versal_thermal,mC,37500
63.457,static,vccaux,mV,1501
63.460,static,vccaux_pmc,mV,1501
63.463,static,vcc_pmc,mV,876
63.467,static,vcc_psfp,mV,879
63.470,static,vcc_pslp,mV,879
63.473,static,vcc_soc,mV,805
63.476,static,vp_vn,mV,128
63.479,static,die_temp,mC,37359
63.482,static,versal_thermal,mC,36929
63.991,static,vccaux,mV,1502
63.994,static,vccaux_pmc,mV,1502
63.997,static,vcc_pmc,mV,877
64.000,static,vcc_psfp,mV,879
64.003,static,vcc_pslp,mV,880
64.006,static,vcc_soc,mV,804
64.009,static,vp_vn,mV,129
64.012,static,die_temp,mC,37406
64.015,static,versal_thermal,mC,37000
64.524,static,vccaux,mV,1502
64.527,static,vccaux_pmc,mV,1502
64.530,static,vcc_pmc,mV,876
64.533,static,vcc_psfp,mV,882
64.536,static,vcc_pslp,mV,879
64.539,static,vcc_soc,mV,804
64.542,static,vp_vn,mV,128
64.546,static,die_temp,mC,37218
64.549,static,versal_thermal,mC,36875
65.057,static,vccaux,mV,1503
65.060,static,vccaux_pmc,mV,1503
65.063,static,vcc_pmc,mV,877
65.066,static,vcc_psfp,mV,878
65.070,static,vcc_pslp,mV,879
65.074,static,vcc_soc,mV,804
65.079,static,vp_vn,mV,129
65.081,static,die_temp,mC,37820
65.084,static,versal_thermal,mC,37453
65.593,static,vccaux,mV,1502
65.597,static,vccaux_pmc,mV,1502
65.600,static,vcc_pmc,mV,878
65.603,static,vcc_psfp,mV,880
65.606,static,vcc_pslp,mV,881
65.609,static,vcc_soc,mV,803
65.612,static,vp_vn,mV,129
65.615,static,die_temp,mC,37585
65.619,static,versal_thermal,mC,37187
66.127,static,vccaux,mV,1502
66.130,static,vccaux_pmc,mV,1501
66.133,static,vcc_pmc,mV,876
66.136,static,vcc_psfp,mV,880
66.139,static,vcc_pslp,mV,879
66.143,static,vcc_soc,mV,802
66.146,static,vp_vn,mV,129
66.149,static,die_temp,mC,37390
66.152,static,versal_thermal,mC,37437
66.660,static,vccaux,mV,1503
66.664,static,vccaux_pmc,mV,1502
66.667,static,vcc_pmc,mV,875
66.670,static,vcc_psfp,mV,881
66.673,static,vcc_pslp,mV,880
66.676,static,vcc_soc,mV,803
66.679,static,vp_vn,mV,129
66.682,static,die_temp,mC,37125
66.686,static,versal_thermal,mC,37304
67.194,static,vccaux,mV,1501
67.197,static,vccaux_pmc,mV,1501
67.200,static,vcc_pmc,mV,876
67.204,static,vcc_psfp,mV,875
67.207,static,vcc_pslp,mV,879
67.210,static,vcc_soc,mV,803
67.214,static,vp_vn,mV,129
67.216,static,die_temp,mC,37273
67.220,static,versal_thermal,mC,36968
67.732,static,vccaux,mV,1502
67.735,static,vccaux_pmc,mV,1502
67.739,static,vcc_pmc,mV,877
67.742,static,vcc_psfp,mV,882
67.745,static,vcc_pslp,mV,880
67.749,static,vcc_soc,mV,804
67.752,static,vp_vn,mV,128
67.755,static,die_temp,mC,37046
67.759,static,versal_thermal,mC,37578
68.267,static,vccaux,mV,1502
68.270,static,vccaux_pmc,mV,1501
68.274,static,vcc_pmc,mV,877
68.277,static,vcc_psfp,mV,877
68.280,static,vcc_pslp,mV,879
68.283,static,vcc_soc,mV,805
68.286,static,vp_vn,mV,129
68.289,static,die_temp,mC,37265
68.292,static,versal_thermal,mC,37125
68.801,static,vccaux,mV,1502
68.804,static,vccaux_pmc,mV,1501
68.807,static,vcc_pmc,mV,876
68.811,static,vcc_psfp,mV,878
68.814,static,vcc_pslp,mV,880
68.817,static,vcc_soc,mV,804
68.821,static,vp_vn,mV,129
68.824,static,die_temp,mC,36859
68.827,static,versal_thermal,mC,37203
69.336,static,vccaux,mV,1501
69.339,static,vccaux_pmc,mV,1502
69.342,static,vcc_pmc,mV,877
69.345,static,vcc_psfp,mV,882
69.348,static,vcc_pslp,mV,879
69.351,static,vcc_soc,mV,805
69.354,static,vp_vn,mV,128
69.358,static,die_temp,mC,37195
69.361,static,versal_thermal,mC,37437
69.869,static,vccaux,mV,1502
69.872,static,vccaux_pmc,mV,1501
69.876,static,vcc_pmc,mV,877
69.879,static,vcc_psfp,mV,879
69.883,static,vcc_pslp,mV,879
69.885,static,vcc_soc,mV,804
69.889,static,vp_vn,mV,129
69.892,static,die_temp,mC,37023
69.895,static,versal_thermal,mC,36960
70.404,static,vccaux,mV,1502
70.407,static,vccaux_pmc,mV,1501
70.410,static,vcc_pmc,mV,876
70.413,static,vcc_psfp,mV,881
70.416,static,vcc_pslp,mV,880
70.419,static,vcc_soc,mV,804
70.423,static,vp_vn,mV,128
70.426,static,die_temp,mC,37039
70.429,static,versal_thermal,mC,37125
70.937,static,vccaux,mV,1501
70.940,static,vccaux_pmc,mV,1503
70.943,static,vcc_pmc,mV,876
70.946,static,vcc_psfp,mV,879
70.950,static,vcc_pslp,mV,881
70.953,static,vcc_soc,mV,805
70.956,static,vp_vn,mV,129
70.959,static,die_temp,mC,36820
70.962,static,versal_thermal,mC,37273
71.471,static,vccaux,mV,1501
71.474,static,vccaux_pmc,mV,1500
71.477,static,vcc_pmc,mV,876
71.481,static,vcc_psfp,mV,881
71.483,static,vcc_pslp,mV,879
71.487,static,vcc_soc,mV,807
71.491,static,vp_vn,mV,130
71.493,static,die_temp,mC,37429
71.497,static,versal_thermal,mC,37156
72.005,static,vccaux,mV,1503
72.009,static,vccaux_pmc,mV,1501
72.012,static,vcc_pmc,mV,876
72.016,static,vcc_psfp,mV,873
72.019,static,vcc_pslp,mV,879
72.022,static,vcc_soc,mV,806
72.025,static,vp_vn,mV,128
72.029,static,die_temp,mC,37085
72.033,static,versal_thermal,mC,37437
72.542,static,vccaux,mV,1502
72.545,static,vccaux_pmc,mV,1500
72.548,static,vcc_pmc,mV,876
72.551,static,vcc_psfp,mV,882
72.555,static,vcc_pslp,mV,879
72.558,static,vcc_soc,mV,802
72.561,static,vp_vn,mV,128
72.564,static,die_temp,mC,37390
72.568,static,versal_thermal,mC,37398
73.076,static,vccaux,mV,1501
73.079,static,vccaux_pmc,mV,1502
73.083,static,vcc_pmc,mV,876
73.086,static,vcc_psfp,mV,877
73.089,static,vcc_pslp,mV,881
73.092,static,vcc_soc,mV,805
73.095,static,vp_vn,mV,129
73.099,static,die_temp,mC,37359
73.102,static,versal_thermal,mC,37125
73.610,static,vccaux,mV,1502
73.613,static,vccaux_pmc,mV,1502
73.616,static,vcc_pmc,mV,877
73.620,static,vcc_psfp,mV,879
73.623,static,vcc_pslp,mV,880
73.626,static,vcc_soc,mV,803
73.629,static,vp_vn,mV,129
73.632,static,die_temp,mC,37156
73.636,static,versal_thermal,mC,37546
74.144,static,vccaux,mV,1502
74.147,static,vccaux_pmc,mV,1500
74.151,static,vcc_pmc,mV,876
74.154,static,vcc_psfp,mV,882
74.157,static,vcc_pslp,mV,879
74.160,static,vcc_soc,mV,803
74.164,static,vp_vn,mV,129
74.167,static,die_temp,mC,37328
74.170,static,versal_thermal,mC,37312
74.678,static,vccaux,mV,1501
74.681,static,vccaux_pmc,mV,1502
74.685,static,vcc_pmc,mV,876
74.688,static,vcc_psfp,mV,881
74.691,static,vcc_pslp,mV,879
74.694,static,vcc_soc,mV,802
74.697,static,vp_vn,mV,128
74.700,static,die_temp,mC,37281
74.704,static,versal_thermal,mC,37304
75.212,static,vccaux,mV,1503
75.215,static,vccaux_pmc,mV,1500
75.218,static,vcc_pmc,mV,876
75.222,static,vcc_psfp,mV,880
75.225,static,vcc_pslp,mV,880
75.228,static,vcc_soc,mV,804
75.231,static,vp_vn,mV,129
75.234,static,die_temp,mC,37054
75.239,static,versal_thermal,mC,37023
75.748,static,vccaux,mV,1502
75.751,static,vccaux_pmc,mV,1501
75.755,static,vcc_pmc,mV,875
75.758,static,vcc_psfp,mV,881
75.761,static,vcc_pslp,mV,880
75.765,static,vcc_soc,mV,805
75.768,static,vp_vn,mV,129
75.771,static,die_temp,mC,37148
75.774,static,versal_thermal,mC,37171
76.283,static,vccaux,mV,1502
76.286,static,vccaux_pmc,mV,1500
76.289,static,vcc_pmc,mV,876
76.292,static,vcc_psfp,mV,876
76.295,static,vcc_pslp,mV,879
76.299,static,vcc_soc,mV,804
76.302,static,vp_vn,mV,129
76.305,static,die_temp,mC,37445
76.308,static,versal_thermal,mC,36898
76.817,static,vccaux,mV,1502
76.820,static,vccaux_pmc,mV,1500
76.823,static,vcc_pmc,mV,876
76.826,static,vcc_psfp,mV,882
76.829,static,vcc_pslp,mV,880
76.833,static,vcc_soc,mV,801
76.836,static,vp_vn,mV,128
76.839,static,die_temp,mC,37195
76.842,static,versal_thermal,mC,37312
77.351,static,vccaux,mV,1502
77.354,static,vccaux_pmc,mV,1502
77.357,static,vcc_pmc,mV,876
77.360,static,vcc_psfp,mV,881
77.363,static,vcc_pslp,mV,879
77.366,static,vcc_soc,mV,803
77.370,static,vp_vn,mV,129
77.373,static,die_temp,mC,37164
77.376,static,versal_thermal,mC,37250
77.884,static,vccaux,mV,1502
77.888,static,vccaux_pmc,mV,1502
77.891,static,vcc_pmc,mV,876
77.894,static,vcc_psfp,mV,878
77.898,static,vcc_pslp,mV,879
77.901,static,vcc_soc,mV,802
77.904,static,vp_vn,mV,129
77.907,static,die_temp,mC,37132
77.911,static,versal_thermal,mC,37539
78.419,static,vccaux,mV,1502
78.422,static,vccaux_pmc,mV,1500
78.425,static,vcc_pmc,mV,876
78.429,static,vcc_psfp,mV,880
78.432,static,vcc_pslp,mV,880
78.435,static,vcc_soc,mV,803
78.438,static,vp_vn,mV,128
78.441,static,die_temp,mC,37296
78.445,static,versal_thermal,mC,37109
78.953,static,vccaux,mV,1501
78.956,static,vccaux_pmc,mV,1503
78.959,static,vcc_pmc,mV,876
78.963,static,vcc_psfp,mV,875
78.966,static,vcc_pslp,mV,880
78.969,static,vcc_soc,mV,803
78.972,static,vp_vn,mV,129
78.975,static,die_temp,mC,37203
78.980,static,versal_thermal,mC,37570
79.487,static,vccaux,mV,1502
79.490,static,vccaux_pmc,mV,1502
79.494,static,vcc_pmc,mV,876
79.497,static,vcc_psfp,mV,883
79.500,static,vcc_pslp,mV,880
79.504,static,vcc_soc,mV,804
79.507,static,vp_vn,mV,129
79.510,static,die_temp,mC,36921
79.513,static,versal_thermal,mC,36914
80.022,static,vccaux,mV,1503
80.026,static,vccaux_pmc,mV,1501
80.028,static,vcc_pmc,mV,877
80.032,static,vcc_psfp,mV,880
80.035,static,vcc_pslp,mV,880
80.039,static,vcc_soc,mV,803
80.041,static,vp_vn,mV,129
80.045,static,die_temp,mC,37593
80.048,static,versal_thermal,mC,37468
80.557,static,vccaux,mV,1502
80.560,static,vccaux_pmc,mV,1502
80.563,static,vcc_pmc,mV,876
80.567,static,vcc_psfp,mV,881
80.570,static,vcc_pslp,mV,879
80.573,static,vcc_soc,mV,804
80.577,static,vp_vn,mV,129
80.579,static,die_temp,mC,37367
80.583,static,versal_thermal,mC,37367
81.092,static,vccaux,mV,1502
81.095,static,vccaux_pmc,mV,1503
81.098,static,vcc_pmc,mV,876
81.101,static,vcc_psfp,mV,880
81.105,static,vcc_pslp,mV,879
81.108,static,vcc_soc,mV,806
81.111,static,vp_vn,mV,128
81.114,static,die_temp,mC,37335
81.118,static,versal_thermal,mC,37617
81.626,static,vccaux,mV,1501
81.629,static,vccaux_pmc,mV,1502
81.632,static,vcc_pmc,mV,877
81.636,static,vcc_psfp,mV,882
81.639,static,vcc_pslp,mV,879
81.642,static,vcc_soc,mV,804
81.646,static,vp_vn,mV,129
81.649,static,die_temp,mC,37203
81.652,static,versal_thermal,mC,37140
82.161,static,vccaux,mV,1502
82.164,static,vccaux_pmc,mV,1502
82.167,static,vcc_pmc,mV,877
82.171,static,vcc_psfp,mV,879
82.174,static,vcc_pslp,mV,879
82.180,static,vcc_soc,mV,805
82.181,static,vp_vn,mV,129
82.184,static,die_temp,mC,37210
82.188,static,versal_thermal,mC,36976
82.696,static,vccaux,mV,1502
82.700,static,vccaux_pmc,mV,1500
82.703,static,vcc_pmc,mV,875
82.706,static,vcc_psfp,mV,881
82.709,static,vcc_pslp,mV,880
82.713,static,vcc_soc,mV,804
82.716,static,vp_vn,mV,129
82.719,static,die_temp,mC,37265
82.722,static,versal_thermal,mC,37554
83.231,static,vccaux,mV,1502
83.234,static,vccaux_pmc,mV,1502
83.237,static,vcc_pmc,mV,876
83.240,static,vcc_psfp,mV,879
83.243,static,vcc_pslp,mV,879
83.247,static,vcc_soc,mV,804
83.250,static,vp_vn,mV,129
83.253,static,die_temp,mC,36945
83.256,static,versal_thermal,mC,37109
83.764,static,vccaux,mV,1502
83.768,static,vccaux_pmc,mV,1502
83.771,static,vcc_pmc,mV,877
83.774,static,vcc_psfp,mV,875
83.777,static,vcc_pslp,mV,880
83.780,static,vcc_soc,mV,805
83.784,static,vp_vn,mV,128
83.787,static,die_temp,mC,37046
83.790,static,versal_thermal,mC,37273
84.298,static,vccaux,mV,1503
84.301,static,vccaux_pmc,mV,1502
84.305,static,vcc_pmc,mV,877
84.308,static,vcc_psfp,mV,881
84.311,static,vcc_pslp,mV,880
84.314,static,vcc_soc,mV,805
84.317,static,vp_vn,mV,129
84.321,static,die_temp,mC,37015
