t_s,phase,channel,unit,value
14.650,static,VCCAUX_PMC,W,0.132
15.151,static,VCCINT_V,V,0.805
15.151,static,VCCINT_I,A,4.6244
15.151,static,VCCINT,W,3.5403
15.151,static,VCC_SOC_V,V,0.805
15.202,static,VCC_SOC_I,A,3.9202
15.202,static,VCC_SOC,W,3.1473
15.202,static,VCC_PMC_V,V,0.8775
15.202,static,VCC_PMC_I,A,0.152
15.202,static,VCC_PMC,W,0.1328
15.202,static,VCC_PSFP_V,V,0.8813
15.202,static,VCC_PSFP_I,A,0.1904
15.202,static,VCC_PSFP,W,0.1709
15.202,static,VCC_PSLP_CPM5_V,V,0.8788
15.202,static,VCC_PSLP_CPM5_I,A,1.959
15.202,static,VCC_PSLP_CPM5,W,1.7213
15.202,static,VCC1V1_LP4_V,V,1.1025
15.252,static,VCC1V1_LP4_I,A,1.09
15.252,static,VCC1V1_LP4,W,1.2032
15.252,static,VCCAUX_V,V,1.5037
15.252,static,VCCAUX_I,A,0.7565
15.252,static,VCCAUX,W,1.1414
15.252,static,VCCAUX_PMC_V,V,1.5037
15.252,static,VCCAUX_PMC_I,A,0.0875
15.252,static,VCCAUX_PMC,W,0.132
15.753,static,VCCINT_V,V,0.805
15.753,static,VCCINT_I,A,4.5267
15.753,static,VCCINT,W,3.6624
15.753,static,VCC_SOC_V,V,0.805
15.753,static,VCC_SOC_I,A,3.9248
15.753,static,VCC_SOC,W,3.1473
15.803,static,VCC_PMC_V,V,0.8775
15.803,static,VCC_PMC_I,A,0.1515
15.803,static,VCC_PMC,W,0.1328
15.803,static,VCC_PSFP_V,V,0.88
15.803,static,VCC_PSFP_I,A,0.1904
15.803,static,VCC_PSFP,W,0.1709
15.803,static,VCC_PSLP_CPM5_V,V,0.8788
15.803,static,VCC_PSLP_CPM5_I,A,1.9596
15.803,static,VCC_PSLP_CPM5,W,1.7259
15.803,static,VCC1V1_LP4_V,V,1.1025
15.803,static,VCC1V1_LP4_I,A,1.09
15.803,static,VCC1V1_LP4,W,1.1953
15.854,static,VCCAUX_V,V,1.5037
15.854,static,VCCAUX_I,A,0.7575
15.854,static,VCCAUX,W,1.1414
15.854,static,VCCAUX_PMC_V,V,1.5037
15.854,static,VCCAUX_PMC_I,A,0.088
15.854,static,VCCAUX_PMC,W,0.132
16.355,static,VCCINT_V,V,0.805
16.355,static,VCCINT_I,A,4.5023
16.355,static,VCCINT,W,3.6624
16.355,static,VCC_SOC_V,V,0.8062
16.355,static,VCC_SOC_I,A,3.9301
16.355,static,VCC_SOC,W,3.1473
16.355,static,VCC_PMC_V,V,0.8775
16.405,static,VCC_PMC_I,A,0.1525
16.405,static,VCC_PMC,W,0.1328
16.405,static,VCC_PSFP_V,V,0.8813
16.405,static,VCC_PSFP_I,A,0.1915
16.405,static,VCC_PSFP,W,0.1679
16.405,static,VCC_PSLP_CPM5_V,V,0.8775
16.405,static,VCC_PSLP_CPM5_I,A,1.9585
16.405,static,VCC_PSLP_CPM5,W,1.7167
16.405,static,VCC1V1_LP4_V,V,1.1025
16.405,static,VCC1V1_LP4_I,A,1.09
16.405,static,VCC1V1_LP4,W,1.2032
16.405,static,VCCAUX_V,V,1.5037
16.455,static,VCCAUX_I,A,0.7585
16.455,static,VCCAUX,W,1.1414
16.455,static,VCCAUX_PMC_V,V,1.5025
16.455,static,VCCAUX_PMC_I,A,0.088
16.455,static,VCCAUX_PMC,W,0.132
16.956,static,VCCINT_V,V,0.805
16.956,static,VCCINT_I,A,4.6244
16.956,static,VCCINT,W,3.7845
16.956,static,VCC_SOC_V,V,0.8062
17.007,static,VCC_SOC_I,A,3.9301
17.007,static,VCC_SOC,W,3.1664
17.007,static,VCC_PMC_V,V,0.8775
17.007,static,VCC_PMC_I,A,0.1525
17.007,static,VCC_PMC,W,0.1336
17.007,static,VCC_PSFP_V,V,0.8813
17.007,static,VCC_PSFP_I,A,0.1915
17.007,static,VCC_PSFP,W,0.1679
17.007,static,VCC_PSLP_CPM5_V,V,0.8775
17.007,static,VCC_PSLP_CPM5_I,A,1.959
17.007,static,VCC_PSLP_CPM5,W,1.7167
17.007,static,VCC1V1_LP4_V,V,1.1013
17.057,static,VCC1V1_LP4_I,A,1.09
17.057,static,VCC1V1_LP4,W,1.1953
17.057,static,VCCAUX_V,V,1.5037
17.057,static,VCCAUX_I,A,0.7595
17.057,static,VCCAUX,W,1.1414
17.057,static,VCCAUX_PMC_V,V,1.5037
17.057,static,VCCAUX_PMC_I,A,0.088
17.057,static,VCCAUX_PMC,W,0.132
17.558,static,VCCINT_V,V,0.805
17.558,static,VCCINT_I,A,5.0004
17.558,static,VCCINT,W,4.0286
17.558,static,VCC_SOC_V,V,0.8062
17.558,static,VCC_SOC_I,A,3.9301
17.558,static,VCC_SOC,W,3.1664
17.608,static,VCC_PMC_V,V,0.8775
17.608,static,VCC_PMC_I,A,0.152
17.608,static,VCC_PMC,W,0.1328
17.608,static,VCC_PSFP_V,V,0.8813
17.608,static,VCC_PSFP_I,A,0.192
17.608,static,VCC_PSFP,W,0.1709
17.608,static,VCC_PSLP_CPM5_V,V,0.8775
17.608,static,VCC_PSLP_CPM5_I,A,1.959
17.608,static,VCC_PSLP_CPM5,W,1.7213
17.608,static,VCC1V1_LP4_V,V,1.1025
17.608,static,VCC1V1_LP4_I,A,1.09
17.608,static,VCC1V1_LP4,W,1.1953
17.659,static,VCCAUX_V,V,1.5037
17.659,static,VCCAUX_I,A,0.758
17.659,static,VCCAUX,W,1.1414
17.659,static,VCCAUX_PMC_V,V,1.5025
17.659,static,VCCAUX_PMC_I,A,0.0875
17.659,static,VCCAUX_PMC,W,0.132
18.160,static,VCCINT_V,V,0.8062
18.160,static,VCCINT_I,A,5.4496
18.160,static,VCCINT,W,4.3948
18.210,static,VCC_SOC_V,V,0.805
18.210,static,VCC_SOC_I,A,3.9248
18.210,static,VCC_SOC,W,3.1473
18.210,static,VCC_PMC_V,V,0.8788
18.210,static,VCC_PMC_I,A,0.1515
18.210,static,VCC_PMC,W,0.1328
18.210,static,VCC_PSFP_V,V,0.8813
18.210,static,VCC_PSFP_I,A,0.19
18.210,static,VCC_PSFP,W,0.1679
18.210,static,VCC_PSLP_CPM5_V,V,0.8788
18.210,static,VCC_PSLP_CPM5_I,A,1.959
18.210,static,VCC_PSLP_CPM5,W,1.7213
18.260,static,VCC1V1_LP4_V,V,1.1013
18.260,static,VCC1V1_LP4_I,A,1.09
18.260,static,VCC1V1_LP4,W,1.2032
18.260,static,VCCAUX_V,V,1.5037
18.260,static,VCCAUX_I,A,0.757
18.260,static,VCCAUX,W,1.1414
18.260,static,VCCAUX_PMC_V,V,1.5037
18.260,static,VCCAUX_PMC_I,A,0.0875
18.260,static,VCCAUX_PMC,W,0.132
18.762,static,VCCINT_V,V,0.8062
18.762,static,VCCINT_I,A,4.9271
18.762,static,VCCINT,W,3.9065
18.762,static,VCC_SOC_V,V,0.8062
18.762,static,VCC_SOC_I,A,3.9248
18.812,static,VCC_SOC,W,3.1664
18.812,static,VCC_PMC_V,V,0.8775
18.812,static,VCC_PMC_I,A,0.152
18.812,static,VCC_PMC,W,0.1336
18.812,static,VCC_PSFP_V,V,0.8813
18.812,static,VCC_PSFP_I,A,0.19
18.812,static,VCC_PSFP,W,0.1679
18.812,static,VCC_PSLP_CPM5_V,V,0.8788
18.812,static,VCC_PSLP_CPM5_I,A,1.959
18.812,static,VCC_PSLP_CPM5,W,1.7259
18.812,static,VCC1V1_LP4_V,V,1.1013
18.812,static,VCC1V1_LP4_I,A,1.09
18.862,static,VCC1V1_LP4,W,1.2032
18.862,static,VCCAUX_V,V,1.5025
18.862,static,VCCAUX_I,A,0.757
18.862,static,VCCAUX,W,1.1414
18.862,static,VCCAUX_PMC_V,V,1.5025
18.862,static,VCCAUX_PMC_I,A,0.088
18.862,static,VCCAUX_PMC,W,0.132
19.364,static,VCCINT_V,V,0.805
19.364,static,VCCINT_I,A,4.849
19.364,static,VCCINT,W,3.9065
19.364,static,VCC_SOC_V,V,0.8062
19.364,static,VCC_SOC_I,A,3.9301
19.364,static,VCC_SOC,W,3.1473
19.414,static,VCC_PMC_V,V,0.8775
19.414,static,VCC_PMC_I,A,0.152
19.414,static,VCC_PMC,W,0.1328
19.414,static,VCC_PSFP_V,V,0.8813
19.414,static,VCC_PSFP_I,A,0.19
19.414,static,VCC_PSFP,W,0.1679
19.414,static,VCC_PSLP_CPM5_V,V,0.8775
19.414,static,VCC_PSLP_CPM5_I,A,1.9596
19.414,static,VCC_PSLP_CPM5,W,1.7213
19.414,static,VCC1V1_LP4_V,V,1.1025
19.414,static,VCC1V1_LP4_I,A,1.09
19.414,static,VCC1V1_LP4,W,1.1953
19.464,static,VCCAUX_V,V,1.5037
19.464,static,VCCAUX_I,A,0.7585
19.464,static,VCCAUX,W,1.1414
19.464,static,VCCAUX_PMC_V,V,1.5025
19.464,static,VCCAUX_PMC_I,A,0.088
19.464,static,VCCAUX_PMC,W,0.132
19.966,static,VCCINT_V,V,0.805
19.966,static,VCCINT_I,A,4.8978
19.966,static,VCCINT,W,3.7845
19.966,static,VCC_SOC_V,V,0.805
20.016,static,VCC_SOC_I,A,3.9248
20.016,static,VCC_SOC,W,3.1473
20.016,static,VCC_PMC_V,V,0.8788
20.016,static,VCC_PMC_I,A,0.152
20.016,static,VCC_PMC,W,0.1328
20.016,static,VCC_PSFP_V,V,0.8813
20.016,static,VCC_PSFP_I,A,0.194
20.016,static,VCC_PSFP,W,0.1709
20.016,static,VCC_PSLP_CPM5_V,V,0.8788
20.016,static,VCC_PSLP_CPM5_I,A,1.9596
20.016,static,VCC_PSLP_CPM5,W,1.7259
20.016,static,VCC1V1_LP4_V,V,1.1013
20.066,static,VCC1V1_LP4_I,A,1.09
20.066,static,VCC1V1_LP4,W,1.2032
20.066,static,VCCAUX_V,V,1.5025
20.066,static,VCCAUX_I,A,0.758
20.066,static,VCCAUX,W,1.1414
20.066,static,VCCAUX_PMC_V,V,1.5025
20.066,static,VCCAUX_PMC_I,A,0.088
20.066,static,VCCAUX_PMC,W,0.132
20.568,static,VCCINT_V,V,0.8062
20.568,static,VCCINT_I,A,4.9271
20.568,static,VCCINT,W,3.9065
20.568,static,VCC_SOC_V,V,0.8062
20.568,static,VCC_SOC_I,A,3.9248
20.568,static,VCC_SOC,W,3.1473
20.618,static,VCC_PMC_V,V,0.8775
20.618,static,VCC_PMC_I,A,0.152
20.618,static,VCC_PMC,W,0.1336
20.618,static,VCC_PSFP_V,V,0.8813
20.618,static,VCC_PSFP_I,A,0.192
20.618,static,VCC_PSFP,W,0.1709
20.618,static,VCC_PSLP_CPM5_V,V,0.8788
20.618,static,VCC_PSLP_CPM5_I,A,1.9596
20.618,static,VCC_PSLP_CPM5,W,1.7213
20.618,static,VCC1V1_LP4_V,V,1.1025
20.618,static,VCC1V1_LP4_I,A,1.09
20.618,static,VCC1V1_LP4,W,1.2032
20.668,static,VCCAUX_V,V,1.5037
20.668,static,VCCAUX_I,A,0.757
20.668,static,VCCAUX,W,1.1414
20.668,static,VCCAUX_PMC_V,V,1.5037
20.668,static,VCCAUX_PMC_I,A,0.0875
20.668,static,VCCAUX_PMC,W,0.132
21.170,static,VCCINT_V,V,0.805
21.170,static,VCCINT_I,A,5.1762
21.170,static,VCCINT,W,4.1507
21.220,static,VCC_SOC_V,V,0.805
21.220,static,VCC_SOC_I,A,3.9248
21.220,static,VCC_SOC,W,3.1473
21.220,static,VCC_PMC_V,V,0.8788
21.220,static,VCC_PMC_I,A,0.152
21.220,static,VCC_PMC,W,0.1328
21.220,static,VCC_PSFP_V,V,0.8813
21.220,static,VCC_PSFP_I,A,0.19
21.220,static,VCC_PSFP,W,0.1679
21.220,static,VCC_PSLP_CPM5_V,V,0.8788
21.220,static,VCC_PSLP_CPM5_I,A,1.959
21.220,static,VCC_PSLP_CPM5,W,1.7259
21.220,static,VCC1V1_LP4_V,V,1.1013
21.220,static,VCC1V1_LP4_I,A,1.09
21.220,static,VCC1V1_LP4,W,1.1953
21.220,static,VCCAUX_V,V,1.5037
21.220,static,VCCAUX_I,A,0.7575
21.270,static,VCCAUX,W,1.1414
21.270,static,VCCAUX_PMC_V,V,1.5037
21.270,static,VCCAUX_PMC_I,A,0.088
21.270,static,VCCAUX_PMC,W,0.132
21.772,static,VCCINT_V,V,0.8062
21.772,static,VCCINT_I,A,4.5999
21.772,static,VCCINT,W,3.7845
21.772,static,VCC_SOC_V,V,0.8062
21.772,static,VCC_SOC_I,A,3.9202
21.822,static,VCC_SOC,W,3.1473
21.822,static,VCC_PMC_V,V,0.8788
21.822,static,VCC_PMC_I,A,0.152
21.822,static,VCC_PMC,W,0.1336
21.822,static,VCC_PSFP_V,V,0.8813
21.822,static,VCC_PSFP_I,A,0.19
21.822,static,VCC_PSFP,W,0.1679
21.822,static,VCC_PSLP_CPM5_V,V,0.8788
21.822,static,VCC_PSLP_CPM5_I,A,1.9596
21.822,static,VCC_PSLP_CPM5,W,1.7259
21.822,static,VCC1V1_LP4_V,V,1.1013
21.822,static,VCC1V1_LP4_I,A,1.09
21.873,static,VCC1V1_LP4,W,1.1953
21.873,static,VCCAUX_V,V,1.5037
21.873,static,VCCAUX_I,A,0.758
21.873,static,VCCAUX,W,1.1414
21.873,static,VCCAUX_PMC_V,V,1.5037
21.873,static,VCCAUX_PMC_I,A,0.088
21.873,static,VCCAUX_PMC,W,0.132
22.374,static,VCCINT_V,V,0.805
22.374,static,VCCINT_I,A,4.5023
22.374,static,VCCINT,W,3.6624
22.374,static,VCC_SOC_V,V,0.8062
22.374,static,VCC_SOC_I,A,3.9202
22.374,static,VCC_SOC,W,3.1473
22.425,static,VCC_PMC_V,V,0.8788
22.425,static,VCC_PMC_I,A,0.152
22.425,static,VCC_PMC,W,0.1336
22.425,static,VCC_PSFP_V,V,0.8813
22.425,static,VCC_PSFP_I,A,0.19
22.425,static,VCC_PSFP,W,0.1679
22.425,static,VCC_PSLP_CPM5_V,V,0.8788
22.425,static,VCC_PSLP_CPM5_I,A,1.959
22.425,static,VCC_PSLP_CPM5,W,1.7259
22.425,static,VCC1V1_LP4_V,V,1.1013
22.425,static,VCC1V1_LP4_I,A,1.09
22.425,static,VCC1V1_LP4,W,1.2032
22.475,static,VCCAUX_V,V,1.5025
22.475,static,VCCAUX_I,A,0.759
22.475,static,VCCAUX,W,1.1414
22.475,static,VCCAUX_PMC_V,V,1.5037
22.475,static,VCCAUX_PMC_I,A,0.088
22.475,static,VCCAUX_PMC,W,0.132
22.976,static,VCCINT_V,V,0.8062
22.976,static,VCCINT_I,A,5.352
22.976,static,VCCINT,W,4.2728
23.026,static,VCC_SOC_V,V,0.8062
23.026,static,VCC_SOC_I,A,3.9301
23.026,static,VCC_SOC,W,3.1664
23.026,static,VCC_PMC_V,V,0.8775
23.026,static,VCC_PMC_I,A,0.152
23.026,static,VCC_PMC,W,0.1328
23.026,static,VCC_PSFP_V,V,0.8813
23.026,static,VCC_PSFP_I,A,0.1904
23.026,static,VCC_PSFP,W,0.1679
23.026,static,VCC_PSLP_CPM5_V,V,0.8788
23.026,static,VCC_PSLP_CPM5_I,A,1.959
23.026,static,VCC_PSLP_CPM5,W,1.7259
23.077,static,VCC1V1_LP4_V,V,1.1013
23.077,static,VCC1V1_LP4_I,A,1.09
23.077,static,VCC1V1_LP4,W,1.2032
23.077,static,VCCAUX_V,V,1.5037
23.077,static,VCCAUX_I,A,0.759
23.077,static,VCCAUX,W,1.1414
23.077,static,VCCAUX_PMC_V,V,1.5025
23.077,static,VCCAUX_PMC_I,A,0.088
23.077,static,VCCAUX_PMC,W,0.132
23.578,static,VCCINT_V,V,0.805
23.578,static,VCCINT_I,A,4.4241
23.578,static,VCCINT,W,3.5403
23.579,static,VCC_SOC_V,V,0.8062
23.629,static,VCC_SOC_I,A,3.9248
23.629,static,VCC_SOC,W,3.1473
23.629,static,VCC_PMC_V,V,0.8775
23.629,static,VCC_PMC_I,A,0.152
23.629,static,VCC_PMC,W,0.1328
23.629,static,VCC_PSFP_V,V,0.8813
23.629,static,VCC_PSFP_I,A,0.19
23.629,static,VCC_PSFP,W,0.1679
23.629,static,VCC_PSLP_CPM5_V,V,0.8788
23.629,static,VCC_PSLP_CPM5_I,A,1.9596
23.629,static,VCC_PSLP_CPM5,W,1.7213
23.629,static,VCC1V1_LP4_V,V,1.1013
23.679,static,VCC1V1_LP4_I,A,1.09
23.679,static,VCC1V1_LP4,W,1.2032
23.679,static,VCCAUX_V,V,1.5037
23.679,static,VCCAUX_I,A,0.7575
23.679,static,VCCAUX,W,1.1414
23.679,static,VCCAUX_PMC_V,V,1.5025
23.679,static,VCCAUX_PMC_I,A,0.0875
23.679,static,VCCAUX_PMC,W,0.132
24.180,static,VCCINT_V,V,0.805
24.180,static,VCCINT_I,A,4.8246
24.180,static,VCCINT,W,3.9065
24.180,static,VCC_SOC_V,V,0.8062
24.180,static,VCC_SOC_I,A,3.9301
24.180,static,VCC_SOC,W,3.1473
24.230,static,VCC_PMC_V,V,0.8775
24.230,static,VCC_PMC_I,A,0.1515
24.230,static,VCC_PMC,W,0.1328
24.230,static,VCC_PSFP_V,V,0.8813
24.230,static,VCC_PSFP_I,A,0.1904
24.230,static,VCC_PSFP,W,0.1709
24.230,static,VCC_PSLP_CPM5_V,V,0.8788
24.230,static,VCC_PSLP_CPM5_I,A,1.9596
24.230,static,VCC_PSLP_CPM5,W,1.7213
24.230,static,VCC1V1_LP4_V,V,1.1025
24.230,static,VCC1V1_LP4_I,A,1.095
24.230,static,VCC1V1_LP4,W,1.211
24.281,static,VCCAUX_V,V,1.5037
24.281,static,VCCAUX_I,A,0.757
24.281,static,VCCAUX,W,1.1414
24.281,static,VCCAUX_PMC_V,V,1.5025
24.281,static,VCCAUX_PMC_I,A,0.088
24.281,static,VCCAUX_PMC,W,0.132
24.783,static,VCCINT_V,V,0.805
24.783,static,VCCINT_I,A,4.5023
24.783,static,VCCINT,W,3.6624
24.833,static,VCC_SOC_V,V,0.8062
24.833,static,VCC_SOC_I,A,3.9301
24.833,static,VCC_SOC,W,3.1664
24.833,static,VCC_PMC_V,V,0.8775
24.833,static,VCC_PMC_I,A,0.152
24.833,static,VCC_PMC,W,0.1336
24.833,static,VCC_PSFP_V,V,0.8813
24.833,static,VCC_PSFP_I,A,0.19
24.833,static,VCC_PSFP,W,0.1679
24.833,static,VCC_PSLP_CPM5_V,V,0.8788
24.833,static,VCC_PSLP_CPM5_I,A,1.9596
24.833,static,VCC_PSLP_CPM5,W,1.7259
24.883,static,VCC1V1_LP4_V,V,1.1025
24.883,static,VCC1V1_LP4_I,A,1.09
24.883,static,VCC1V1_LP4,W,1.2032
24.883,static,VCCAUX_V,V,1.5037
24.883,static,VCCAUX_I,A,0.7585
24.883,static,VCCAUX,W,1.1414
24.883,static,VCCAUX_PMC_V,V,1.5037
24.883,static,VCCAUX_PMC_I,A,0.088
24.883,static,VCCAUX_PMC,W,0.132
25.385,static,VCCINT_V,V,0.805
25.385,static,VCCINT_I,A,4.3021
25.385,static,VCCINT,W,3.4182
25.385,static,VCC_SOC_V,V,0.8062
25.435,static,VCC_SOC_I,A,3.9301
25.435,static,VCC_SOC,W,3.1664
25.435,static,VCC_PMC_V,V,0.8788
25.435,static,VCC_PMC_I,A,0.152
25.435,static,VCC_PMC,W,0.1328
25.435,static,VCC_PSFP_V,V,0.8813
25.435,static,VCC_PSFP_I,A,0.19
25.435,static,VCC_PSFP,W,0.1679
25.435,static,VCC_PSLP_CPM5_V,V,0.8788
25.435,static,VCC_PSLP_CPM5_I,A,1.9599
25.435,static,VCC_PSLP_CPM5,W,1.7259
25.486,static,VCC1V1_LP4_V,V,1.1025
25.486,static,VCC1V1_LP4_I,A,1.09
25.486,static,VCC1V1_LP4,W,1.1953
25.486,static,VCCAUX_V,V,1.5037
25.486,static,VCCAUX_I,A,0.7595
25.486,static,VCCAUX,W,1.1414
25.486,static,VCCAUX_PMC_V,V,1.5037
25.486,static,VCCAUX_PMC_I,A,0.088
25.486,static,VCCAUX_PMC,W,0.132
25.987,static,VCCINT_V,V,0.805
25.987,static,VCCINT_I,A,4.6976
25.987,static,VCCINT,W,3.7845
25.987,static,VCC_SOC_V,V,0.8062
25.987,static,VCC_SOC_I,A,3.9248
26.038,static,VCC_SOC,W,3.1473
26.038,static,VCC_PMC_V,V,0.8775
26.038,static,VCC_PMC_I,A,0.1515
26.038,static,VCC_PMC,W,0.1328
26.038,static,VCC_PSFP_V,V,0.88
26.038,static,VCC_PSFP_I,A,0.192
26.038,static,VCC_PSFP,W,0.1679
26.038,static,VCC_PSLP_CPM5_V,V,0.8775
26.038,static,VCC_PSLP_CPM5_I,A,1.9599
26.038,static,VCC_PSLP_CPM5,W,1.7213
26.038,static,VCC1V1_LP4_V,V,1.1013
26.038,static,VCC1V1_LP4_I,A,1.085
26.088,static,VCC1V1_LP4,W,1.1953
26.088,static,VCCAUX_V,V,1.5037
26.088,static,VCCAUX_I,A,0.7585
26.088,static,VCCAUX,W,1.1414
26.088,static,VCCAUX_PMC_V,V,1.5025
26.088,static,VCCAUX_PMC_I,A,0.0875
26.088,static,VCCAUX_PMC,W,0.132
26.589,static,VCCINT_V,V,0.805
26.589,static,VCCINT_I,A,4.7269
26.589,static,VCCINT,W,3.7845
26.640,static,VCC_SOC_V,V,0.8062
26.640,static,VCC_SOC_I,A,3.9202
26.640,static,VCC_SOC,W,3.1473
26.640,static,VCC_PMC_V,V,0.8775
26.640,static,VCC_PMC_I,A,0.152
26.640,static,VCC_PMC,W,0.1328
26.640,static,VCC_PSFP_V,V,0.8813
26.640,static,VCC_PSFP_I,A,0.1904
26.640,static,VCC_PSFP,W,0.1679
26.640,static,VCC_PSLP_CPM5_V,V,0.8788
26.640,static,VCC_PSLP_CPM5_I,A,1.9596
26.690,static,VCC_PSLP_CPM5,W,1.7213
26.690,static,VCC1V1_LP4_V,V,1.1025
26.690,static,VCC1V1_LP4_I,A,1.09
26.690,static,VCC1V1_LP4,W,1.2032
26.690,static,VCCAUX_V,V,1.5037
26.690,static,VCCAUX_I,A,0.7575
26.690,static,VCCAUX,W,1.1414
26.690,static,VCCAUX_PMC_V,V,1.5025
26.690,static,VCCAUX_PMC_I,A,0.088
26.690,static,VCCAUX_PMC,W,0.132
27.192,static,VCCINT_V,V,0.8062
27.192,static,VCCINT_I,A,5.0736
27.192,static,VCCINT,W,3.9065
27.242,static,VCC_SOC_V,V,0.8062
27.242,static,VCC_SOC_I,A,3.9248
27.242,static,VCC_SOC,W,3.1473
27.242,static,VCC_PMC_V,V,0.8775
27.242,static,VCC_PMC_I,A,0.152
27.242,static,VCC_PMC,W,0.1336
27.242,static,VCC_PSFP_V,V,0.8813
27.242,static,VCC_PSFP_I,A,0.1904
27.242,static,VCC_PSFP,W,0.1709
27.242,static,VCC_PSLP_CPM5_V,V,0.8788
27.242,static,VCC_PSLP_CPM5_I,A,1.9596
27.242,static,VCC_PSLP_CPM5,W,1.7259
27.292,static,VCC1V1_LP4_V,V,1.1013
27.292,static,VCC1V1_LP4_I,A,1.09
27.292,static,VCC1V1_LP4,W,1.1953
27.292,static,VCCAUX_V,V,1.5037
27.292,static,VCCAUX_I,A,0.759
27.292,static,VCCAUX,W,1.1414
27.292,static,VCCAUX_PMC_V,V,1.5025
27.292,static,VCCAUX_PMC_I,A,0.088
27.292,static,VCCAUX_PMC,W,0.132
27.844,static,VCCINT_V,V,0.805
27.844,static,VCCINT_I,A,4.5267
27.844,static,VCCINT,W,3.6624
27.844,static,VCC_SOC_V,V,0.8062
27.844,static,VCC_SOC_I,A,3.9202
27.844,static,VCC_SOC,W,3.1473
27.844,static,VCC_PMC_V,V,0.8775
27.844,static,VCC_PMC_I,A,0.152
27.844,static,VCC_PMC,W,0.1328
27.844,static,VCC_PSFP_V,V,0.88
27.844,static,VCC_PSFP_I,A,0.1904
27.844,static,VCC_PSFP,W,0.1709
27.844,static,VCC_PSLP_CPM5_V,V,0.8788
27.844,static,VCC_PSLP_CPM5_I,A,1.9599
27.844,static,VCC_PSLP_CPM5,W,1.7259
27.844,static,VCC1V1_LP4_V,V,1.1025
27.894,static,VCC1V1_LP4_I,A,1.085
27.894,static,VCC1V1_LP4,W,1.1953
27.894,static,VCCAUX_V,V,1.5037
27.894,static,VCCAUX_I,A,0.7585
27.894,static,VCCAUX,W,1.1414
27.894,static,VCCAUX_PMC_V,V,1.5025
27.894,static,VCCAUX_PMC_I,A,0.088
27.894,static,VCCAUX_PMC,W,0.132
28.396,static,VCCINT_V,V,0.805
28.446,static,VCCINT_I,A,5.225
28.446,static,VCCINT,W,4.1507
28.446,static,VCC_SOC_V,V,0.8062
28.446,static,VCC_SOC_I,A,3.9301
28.446,static,VCC_SOC,W,3.1473
28.446,static,VCC_PMC_V,V,0.8775
28.446,static,VCC_PMC_I,A,0.152
28.446,static,VCC_PMC,W,0.1328
28.446,static,VCC_PSFP_V,V,0.8813
28.446,static,VCC_PSFP_I,A,0.1904
28.446,static,VCC_PSFP,W,0.1679
28.446,static,VCC_PSLP_CPM5_V,V,0.8788
28.496,static,VCC_PSLP_CPM5_I,A,1.9599
28.496,static,VCC_PSLP_CPM5,W,1.7259
28.496,static,VCC1V1_LP4_V,V,1.1013
28.496,static,VCC1V1_LP4_I,A,1.085
28.496,static,VCC1V1_LP4,W,1.1953
28.496,static,VCCAUX_V,V,1.5037
28.496,static,VCCAUX_I,A,0.757
28.496,static,VCCAUX,W,1.1414
28.496,static,VCCAUX_PMC_V,V,1.5025
28.496,static,VCCAUX_PMC_I,A,0.088
28.496,static,VCCAUX_PMC,W,0.132
28.998,static,VCCINT_V,V,0.805
28.998,static,VCCINT_I,A,4.5267
28.998,static,VCCINT,W,3.6624
29.048,static,VCC_SOC_V,V,0.8062
29.048,static,VCC_SOC_I,A,3.9248
29.048,static,VCC_SOC,W,3.1473
29.048,static,VCC_PMC_V,V,0.8775
29.048,static,VCC_PMC_I,A,0.1515
29.048,static,VCC_PMC,W,0.1328
29.048,static,VCC_PSFP_V,V,0.8813
29.048,static,VCC_PSFP_I,A,0.1925
29.048,static,VCC_PSFP,W,0.1679
29.048,static,VCC_PSLP_CPM5_V,V,0.8788
29.048,static,VCC_PSLP_CPM5_I,A,1.9605
29.098,static,VCC_PSLP_CPM5,W,1.7213
29.098,static,VCC1V1_LP4_V,V,1.1025
29.098,static,VCC1V1_LP4_I,A,1.09
29.098,static,VCC1V1_LP4,W,1.2032
29.098,static,VCCAUX_V,V,1.5037
29.098,static,VCCAUX_I,A,0.758
29.098,static,VCCAUX,W,1.1414
29.098,static,VCCAUX_PMC_V,V,1.5037
29.098,static,VCCAUX_PMC_I,A,0.088
29.098,static,VCCAUX_PMC,W,0.132
29.650,static,VCCINT_V,V,0.805
29.650,static,VCCINT_I,A,4.8246
29.650,static,VCCINT,W,3.7845
29.650,static,VCC_SOC_V,V,0.8062
29.650,static,VCC_SOC_I,A,3.9301
29.650,static,VCC_SOC,W,3.1473
29.650,static,VCC_PMC_V,V,0.8788
29.650,static,VCC_PMC_I,A,0.152
29.650,static,VCC_PMC,W,0.1336
29.650,static,VCC_PSFP_V,V,0.88
29.650,static,VCC_PSFP_I,A,0.19
29.650,static,VCC_PSFP,W,0.1679
29.650,static,VCC_PSLP_CPM5_V,V,0.8788
29.650,static,VCC_PSLP_CPM5_I,A,1.9599
29.650,static,VCC_PSLP_CPM5,W,1.7213
29.701,static,VCC1V1_LP4_V,V,1.1025
29.701,static,VCC1V1_LP4_I,A,1.09
29.701,static,VCC1V1_LP4,W,1.1953
29.701,static,VCCAUX_V,V,1.5037
29.701,static,VCCAUX_I,A,0.759
29.701,static,VCCAUX,W,1.1414
29.701,static,VCCAUX_PMC_V,V,1.5025
